baseline_heldout_bits,blend,ceiling_heldout_bits_saved,dataset_key,effective_bits_per_value,file_bits,heldout_bits_saved,heldout_total_bits,model_key,nominal_bits,rank,relative_rmse,retained_of_trained_gain,run_id,seed,tensor_values,trained_rank
148802.88954108718,0.0,16856.782313231583,kind_code,1.0417736053466797,21847576,14682.099997348327,134120.78954373885,mistral_7b_base,1,8,0.6006533044472069,0.8709906626618618,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s11__aa3871047c,11,20971520,16
148802.88954108718,0.5,16856.782313231583,kind_code,1.522176742553711,31922360,16396.149652331544,132406.73988875563,mistral_7b_base,1,8,0.4888089140809064,0.9726737492161556,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s11__aa3871047c,11,20971520,16
148802.88954108718,0.0,16856.782313231583,kind_code,1.9644081115722656,41196624,17169.683409491874,131633.2061315953,mistral_7b_base,2,8,0.3425171052160017,1.0185623264538857,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s11__aa3871047c,11,20971520,16
148802.88954108718,0.0,16856.782313231583,kind_code,2.8270755767822267,59288072,17437.304549689696,131365.58499139748,mistral_7b_base,3,8,0.2019040539744107,1.0344384963672715,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s11__aa3871047c,11,20971520,16
148802.88954108718,0.0,16856.782313231583,kind_code,3.3376922607421875,69996480,17536.771407831402,131266.11813325578,mistral_7b_base,4,8,0.12641082317492577,1.0403391989031068,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s11__aa3871047c,11,20971520,16
148802.88954108718,0.0,16856.782313231583,kind_code,7.210076904296875,151206272,17576.956563646323,131225.93297744085,mistral_7b_base,8,8,0.008718069794254081,1.0427231150662393,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s11__aa3871047c,11,20971520,16
137995.59933276076,0.25,16096.64475404461,kind_code,0.27252674102783203,11430600,6373.631037164421,131621.96829559634,mistral_7b_base,0,16,0.9180492685435567,0.39596022242852297,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.5,16096.64475404461,kind_code,0.5234672546386718,21955808,11083.52223118009,126912.07710158067,mistral_7b_base,0,16,0.825529969812173,0.6885610262595333,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.75,16096.64475404461,kind_code,0.7742393493652344,32473952,13834.557877586238,124161.04145517452,mistral_7b_base,0,16,0.7206698864201909,0.859468422704056,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.0,16096.64475404461,kind_code,1.02252254486084,42887704,15359.456332642687,122636.14300011807,mistral_7b_base,1,16,0.6005440290937505,0.954202355045657,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.5,16096.64475404461,kind_code,1.4990606307983398,62875160,16483.382935771646,121512.21639698911,mistral_7b_base,1,16,0.48944702063665285,1.0240260121060236,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.0,16096.64475404461,kind_code,1.9453947067260742,81595768,16722.859239800193,121272.74009296056,mistral_7b_base,2,16,0.3422856027483147,1.0389034171607865,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.0,16096.64475404461,kind_code,2.809225082397461,117827440,16386.307106634515,121609.29222612624,mistral_7b_base,3,16,0.2013878799999318,1.0179952006779003,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.0,16096.64475404461,kind_code,3.323213005065918,139385656,16223.290799307608,121772.30853345315,mistral_7b_base,4,16,0.1258581662564376,1.0078678536551027,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.0,16096.64475404461,kind_code,7.198934173583984,301945184,16098.25553005196,121897.3438027088,mistral_7b_base,8,16,0.008653278627778482,1.0001000690536421,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,41943040,16
137995.59933276076,0.25,16096.64475404461,kind_code,0.2865020751953125,751048,0.0,137995.59933276076,mistral_7b_base,0,1,1.0,0.0,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.5,16096.64475404461,kind_code,0.2864990234375,751040,0.0,137995.59933276076,mistral_7b_base,0,1,1.0,0.0,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.75,16096.64475404461,kind_code,1.305328369140625,3421840,9922.750131917535,128072.84920084322,mistral_7b_base,0,1,0.6036774639847389,0.6164483520346216,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.0,16096.64475404461,kind_code,1.3066925048828124,3425416,9922.750131917535,128072.84920084322,mistral_7b_base,1,1,0.6036774639847389,0.6164483520346216,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.5,16096.64475404461,kind_code,1.3053253173828125,3421832,9922.750131917535,128072.84920084322,mistral_7b_base,1,1,0.6036774639847389,0.6164483520346216,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.0,16096.64475404461,kind_code,2.224993896484375,5832688,13290.958392728397,124704.64094003236,mistral_7b_base,2,1,0.34584845620431964,0.8256974416602424,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.0,16096.64475404461,kind_code,3.079473876953125,8072656,13969.393742960689,124026.20558980007,mistral_7b_base,3,1,0.2049835953885671,0.8678450668702615,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.0,16096.64475404461,kind_code,3.5643951416015627,9343848,14144.408895199085,123851.19043756167,mistral_7b_base,4,1,0.13047829590415289,0.8787178391102292,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.0,16096.64475404461,kind_code,7.412069702148438,19430296,14233.385845124896,123762.21348763586,mistral_7b_base,8,1,0.009191156496062666,0.8842455097077587,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,2621440,16
137995.59933276076,0.25,16096.64475404461,kind_code,0.14461822509765626,758216,0.0,137995.59933276076,mistral_7b_base,0,2,1.0,0.0,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.5,16096.64475404461,kind_code,0.6540298461914062,3429000,7565.105337029367,130430.49399573139,mistral_7b_base,0,2,0.8259935725100129,0.4699802631308292,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.75,16096.64475404461,kind_code,1.1562225341796875,6061936,11716.686432323491,126278.91290043727,mistral_7b_base,0,2,0.6025357143613577,0.7278961927378956,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.0,16096.64475404461,kind_code,1.1555374145507813,6058344,11716.686432323491,126278.91290043727,mistral_7b_base,1,2,0.6025357143613577,0.7278961927378956,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.5,16096.64475404461,kind_code,1.63480224609375,8571072,13618.040668837246,124377.55866392351,mistral_7b_base,1,2,0.4911935494033981,0.8460173456592832,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.0,16096.64475404461,kind_code,2.0746841430664062,10877320,14972.559289251192,123023.04004350957,mistral_7b_base,2,2,0.34462767738662226,0.9301664736987522,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.0,16096.64475404461,kind_code,2.933587646484375,15380448,15428.820027209804,122566.77930555095,mistral_7b_base,3,2,0.20363167818023226,0.9585115570953381,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.0,16096.64475404461,kind_code,3.4298141479492186,17982104,15533.691718293805,122461.90761446695,mistral_7b_base,4,2,0.12871336916906956,0.9650266844828422,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.0,16096.64475404461,kind_code,7.288536071777344,38212920,15568.633546548197,122426.96578621256,mistral_7b_base,8,2,0.008973432411465995,0.9671974367599969,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,5242880,16
137995.59933276076,0.25,16096.64475404461,kind_code,0.32860260009765624,3445648,5469.67113604708,132525.92819671368,mistral_7b_base,0,4,0.9166126091512893,0.3398019413128139,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.5,16096.64475404461,kind_code,0.5796974182128907,6078568,8832.200481571315,129163.39885118944,mistral_7b_base,0,4,0.826289582921584,0.5486982297569837,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.75,16096.64475404461,kind_code,0.8304931640625,8708352,11056.624835009497,126938.97449775126,mistral_7b_base,0,4,0.7245884352071825,0.6868900322988923,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.0,16096.64475404461,kind_code,1.0797294616699218,11321784,12967.65279432069,125027.94653844007,mistral_7b_base,1,4,0.6015919122751113,0.8056121628118992,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.5,16096.64475404461,kind_code,1.5606246948242188,16364336,14846.724135737662,123148.8751970231,mistral_7b_base,1,4,0.48986216525878484,0.9223489964892914,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.0,16096.64475404461,kind_code,2.0007003784179687,20978864,15949.23656494364,122046.36276781712,mistral_7b_base,2,4,0.3435289841477192,0.9908423033897216,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.0,16096.64475404461,kind_code,2.860748291015625,29997120,16328.252360097802,121667.34697266296,mistral_7b_base,3,4,0.20271255140594854,1.0143885641754624,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.0,16096.64475404461,kind_code,3.3635040283203126,35268896,16402.484405571042,121593.11492718972,mistral_7b_base,4,4,0.12753647071758767,1.0190002112986674,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.0,16096.64475404461,kind_code,7.228848266601562,75799968,16419.665142443526,121575.93419031723,mistral_7b_base,8,4,0.008837239954750147,1.0200675602484022,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,10485760,16
137995.59933276076,0.25,16096.64475404461,kind_code,0.29125289916992186,6108016,5631.655360867619,132363.94397189314,mistral_7b_base,0,8,0.9177400687718185,0.3498651704699236,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,20971520,16
137995.59933276076,0.5,16096.64475404461,kind_code,0.5421230316162109,11369144,9504.391962881928,128491.20736987883,mistral_7b_base,0,8,0.8262379480368507,0.5904579561833068,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,20971520,16
137995.59933276076,0.75,16096.64475404461,kind_code,0.7931880950927734,16634360,11974.918938957868,126020.68039380289,mistral_7b_base,0,8,0.7228374134676014,0.7439388221541589,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,20971520,16
137995.59933276076,0.0,16096.64475404461,kind_code,1.0417877197265626,21847872,14263.287488587273,123732.31184417348,mistral_7b_base,1,8,0.6008465401030436,0.88610314177452,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,20971520,16
137995.59933276076,0.5,16096.64475404461,kind_code,1.5218040466308593,31914544,15877.690032175247,122117.90930058551,mistral_7b_base,1,8,0.48896289617971295,0.9863974930667246,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,20971520,16
137995.59933276076,0.0,16096.64475404461,kind_code,1.9638595581054688,41185120,16626.575741098946,121369.02359166181,mistral_7b_base,2,8,0.34267564596379774,1.032921829061375,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,20971520,16
137995.59933276076,0.0,16096.64475404461,kind_code,2.8266529083251952,59279208,16773.70337180588,121221.89596095488,mistral_7b_base,3,8,0.20183498291979948,1.0420620960521072,mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,22,20971520,16
